"GeneFamilyName","SALK_Line","tagnum","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene_Family","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","gene.family.size","delfield","cntrl","Freq"
"MADS-box Transcription Factor Family","SALK_103724C",1220,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1222,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1226,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1221,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1377,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1378,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_000234C",259,0,1,"treat","SALK_000234C","000234C",14,11,78.57,"","MADS-box Transcription Factor Family","AT4G22950","salk","SALK_000234","NULL","AGL19","NULL","NULL","At4g22950","NULL","AF312664","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",105,3,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",100,0,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011841C",465,0,1,"treat","SALK_011841c","011841c",13,12,92.31,"","MADS-box Transcription Factor Family","AT4G02235","salk","SALK_011841","NULL","AGL51","NULL","NULL","At4g02235","NULL","AY141215","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011841C",466,0,1,"treat","SALK_011841c","011841c",13,12,92.31,"","MADS-box Transcription Factor Family","AT4G02235","salk","SALK_011841","NULL","AGL51","NULL","NULL","At4g02235","NULL","AY141215","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1223,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",887,3,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1147,0,1,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1149,0,1,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1150,0,0,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1151,0,1,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1230,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1225,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",99,0,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",881,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",880,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",886,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",884,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_019565C",885,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","MADS-box Transcription Factor Family","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",107,0,0,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",103,0,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",106,0,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_006054C",104,0,1,"treat","SALK_006054c","006054c",18,10,55.56,"","MADS-box Transcription Factor Family","AT2G45660","salk","SALK_006054","NULL","AGL20","SOC1","NULL","At2g45660","NULL","AY007726","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",418,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_103724C",1227,0,1,"treat","SALK_103724c","103724c",14,11,78.57,"","MADS-box Transcription Factor Family","AT5G38740","salk","SALK_103724","NULL","AGL77","NULL","NULL","At5g38740","NULL","NM_123235","NULL","NULL","NULL","M beta","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1153,3,1,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_011077C",1148,0,1,"treat","SALK_011077c","011077c",13,10,76.92,"","MADS-box Transcription Factor Family","AT5G15800","salk","SALK_011077","NULL","AGL2","1-Sep","NULL","At5g15800","NULL","M55551","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_045623C",1379,0,1,"treat","SALK_045623c","045623c",14,12,85.71,"","MADS-box Transcription Factor Family","AT5G65050","salk","SALK_045623","NULL","AGL31","MAF2","NULL","At5g65050","NULL","AF312667","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_000234C",253,0,1,"treat","SALK_000234C","000234C",14,11,78.57,"","MADS-box Transcription Factor Family","AT4G22950","salk","SALK_000234","NULL","AGL19","NULL","NULL","At4g22950","NULL","AF312664","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_000234C",251,0,1,"treat","SALK_000234C","000234C",14,11,78.57,"","MADS-box Transcription Factor Family","AT4G22950","salk","SALK_000234","NULL","AGL19","NULL","NULL","At4g22950","NULL","AF312664","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_108221C",65,0,0,"treat","SALK_108221c","108221c",11,7,63.64,"","MADS-box Transcription Factor Family","AT5G13790","salk","SALK_108221","NULL","AGL15","NULL","NULL","At5g13790","NULL","U20185","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_000234C",258,5,1,"treat","SALK_000234C","000234C",14,11,78.57,"","MADS-box Transcription Factor Family","AT4G22950","salk","SALK_000234","NULL","AGL19","NULL","NULL","At4g22950","NULL","AF312664","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",421,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
"MADS-box Transcription Factor Family","SALK_095299C",423,0,1,"treat","SALK_095299c","095299c",16,9,56.25,"","MADS-box Transcription Factor Family","AT1G65300","salk","SALK_095299","NULL","AGL38","NULL","NULL","At1g65300","NULL","AY141245","NULL","NULL","NULL","M gamma","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108
