"SALK_Line","fitdev","SuperGeneFamilyName","GeneFamilyName","Gene_Family","tagnum","mass","fruitnum","abortn","silique","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","FamilySize","delfield","cntrl","Freq","propabort","fitness","fitdevng","area.ratio","ratiocat","littleN","failedN","endo.area","tdna.area","Function","Regulatory","SFamilySize","reps"
"SALK_031830C",9.22114545454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",575,0.06,60,66,9,0,1,"treat","SALK_031830c","031830c",13,12,92.31,"","AT1G68640","salk","SALK_031830","NULL","BZIP46","PAN","F24J5.12","AT1G68640","NULL","AF111711","NULL","NULL","NULL","\"bZIP transcription factor, PERIANTHIA; identical to transcription factor PERIANTHIA GB:AAD19660 GI:4378757 from (Arabidopsis thaliana)\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.523809523809524,55.386,11.3274336283186,3.5580625156,"1.5 -> Inf",4,NA,741.5305,2341.7875,"regulatory","yes",46,12
"SALK_031830C",9.22114545454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",577,0.01,16,25,8,0,1,"treat","SALK_031830c","031830c",13,12,92.31,"","AT1G68640","salk","SALK_031830","NULL","BZIP46","PAN","F24J5.12","AT1G68640","NULL","AF111711","NULL","NULL","NULL","\"bZIP transcription factor, PERIANTHIA; identical to transcription factor PERIANTHIA GB:AAD19660 GI:4378757 from (Arabidopsis thaliana)\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.609756097560976,14.7696,-32.6725663716814,3.5580625156,"1.5 -> Inf",4,NA,741.5305,2341.7875,"regulatory","yes",46,12
"SALK_031830C",9.22114545454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",574,0.08,87,92,9.5,0,1,"treat","SALK_031830c","031830c",13,12,92.31,"","AT1G68640","salk","SALK_031830","NULL","BZIP46","PAN","F24J5.12","AT1G68640","NULL","AF111711","NULL","NULL","NULL","\"bZIP transcription factor, PERIANTHIA; identical to transcription factor PERIANTHIA GB:AAD19660 GI:4378757 from (Arabidopsis thaliana)\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.513966480446927,80.3097,38.3274336283186,3.5580625156,"1.5 -> Inf",4,NA,741.5305,2341.7875,"regulatory","yes",46,12
"SALK_031830C",9.22114545454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",579,0.07,85,76,9,0,1,"treat","SALK_031830c","031830c",13,12,92.31,"","AT1G68640","salk","SALK_031830","NULL","BZIP46","PAN","F24J5.12","AT1G68640","NULL","AF111711","NULL","NULL","NULL","\"bZIP transcription factor, PERIANTHIA; identical to transcription factor PERIANTHIA GB:AAD19660 GI:4378757 from (Arabidopsis thaliana)\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.472049689440994,78.4635,36.3274336283186,3.5580625156,"1.5 -> Inf",4,NA,741.5305,2341.7875,"regulatory","yes",46,12
"SALK_031830C",9.22114545454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",582,0.04,11,64,12,0,1,"treat","SALK_031830c","031830c",13,12,92.31,"","AT1G68640","salk","SALK_031830","NULL","BZIP46","PAN","F24J5.12","AT1G68640","NULL","AF111711","NULL","NULL","NULL","\"bZIP transcription factor, PERIANTHIA; identical to transcription factor PERIANTHIA GB:AAD19660 GI:4378757 from (Arabidopsis thaliana)\" ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.853333333333333,10.1541,-37.6725663716814,3.5580625156,"1.5 -> Inf",4,NA,741.5305,2341.7875,"regulatory","yes",46,12
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",477,0.09,105,59,8,3,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.359756097560976,82.4985,56.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",572,0.07,87,38,8,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.304,68.3559,38.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",476,0.05,68,62,6.5,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.476923076923077,53.4276,19.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",472,0.05,54,43,6.5,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.443298969072165,42.4278,5.32743362831859,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",474,0.04,64,19,9,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.228915662650602,50.2848,15.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",475,0.02,27,31,10,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.53448275862069,21.2139,-21.6725663716814,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",573,0.04,54,28,10,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.341463414634146,42.4278,5.32743362831859,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",480,0.05,68,44,12,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.392857142857143,53.4276,19.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",473,0.05,55,19,10,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.256756756756757,43.2135,6.32743362831859,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",478,0.08,110,86,10,0,1,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.438775510204082,86.427,61.3274336283186,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_027697C",10.0322181818182,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",479,NA,NA,NA,NA,0,0,"treat","SALK_027697c","027697c",14,11,78.57,"","AT1G50440","salk","SALK_027697","NULL","NULL","NULL","NULL","At1g50440","NULL","NULL","NULL","NULL","NULL","NULL","expressed protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,NA,0,NA,0.6111788804,"0.5 -> 1.5",3,NA,3187.0475,1910.598,"regulatory","yes",96,11
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",293,0.08,94,42,12,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.308823529411765,76.9108,45.3274336283186,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",294,0.04,53,23,6,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.302631578947368,43.3646,4.32743362831859,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",291,0.09,33,146,6.5,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.815642458100559,27.0006,-15.6725663716814,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",296,NA,NA,NA,NA,0,0,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,NA,0,NA,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",295,0.06,5,149,6,3,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.967532467532468,4.091,-43.6725663716814,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",289,0.08,31,77,10.5,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.712962962962963,25.3642,-17.6725663716814,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",292,0.07,97,57,9,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.37012987012987,79.3654,48.3274336283186,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",295,0.09,109,112,7.5,3,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.506787330316742,89.1838,60.3274336283186,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",288,0.06,87,54,7,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.382978723404255,71.1834,38.3274336283186,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_121097C",11.6602254545454,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",290,0.09,115,139,8.5,0,1,"treat","SALK_121097c","121097c",11,9,81.82,"","AT2G44910","salk","SALK_121097","NULL","Athb-4","NULL","NULL","At2g44910","NULL","NULL","NULL","NULL","NULL","NULL","homeobox-leucine zipper protein, Athb-4","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.547244094488189,94.093,66.3274336283186,0.6815383757,"0.5 -> 1.5",3,NA,1720.3405,1055.8095,"regulatory","yes",60,10
"SALK_150987C",12.9371168831169,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",632,0.02,28,8,11.5,0,1,"treat","SALK_150987c","150987c",19,15,78.95,"","AT2G15530","salk","SALK_150987","NULL","NULL","NULL","NULL","At2g15530","NULL","NULL","NULL","NULL","NULL","NULL","putative RING zinc finger protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.222222222222222,22.106,-20.6725663716814,0.7997173967,"0.5 -> 1.5",3,NA,5705.343,3346.0596666667,"regulatory","yes",96,14
"SALK_150987C",12.9371168831169,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",622,0.05,78,60,5.5,0,1,"treat","SALK_150987c","150987c",19,15,78.95,"","AT2G15530","salk","SALK_150987","NULL","NULL","NULL","NULL","At2g15530","NULL","NULL","NULL","NULL","NULL","NULL","putative RING zinc finger protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.434782608695652,61.581,29.3274336283186,0.7997173967,"0.5 -> 1.5",3,NA,5705.343,3346.0596666667,"regulatory","yes",96,14
"SALK_150987C",12.9371168831169,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",628,0.03,43,12,7,0,1,"treat","SALK_150987c","150987c",19,15,78.95,"","AT2G15530","salk","SALK_150987","NULL","NULL","NULL","NULL","At2g15530","NULL","NULL","NULL","NULL","NULL","NULL","putative RING zinc finger protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.218181818181818,33.9485,-5.67256637168141,0.7997173967,"0.5 -> 1.5",3,NA,5705.343,3346.0596666667,"regulatory","yes",96,14
"SALK_150987C",12.9371168831169,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",624,0.12,123,90,12.5,0,1,"treat","SALK_150987c","150987c",19,15,78.95,"","AT2G15530","salk","SALK_150987","NULL","NULL","NULL","NULL","At2g15530","NULL","NULL","NULL","NULL","NULL","NULL","putative RING zinc finger protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.422535211267606,97.1085,74.3274336283186,0.7997173967,"0.5 -> 1.5",3,NA,5705.343,3346.0596666667,"regulatory","yes",96,14
